Fz,ax_g,ay_g
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,-0.0017036893563002658,0.001344220000461072
400,0.0018742326796480897,0.0011437671721639883
400,0.0018742326796480897,0.0011437671721639883
400,0.0018742326796480897,0.0011437671721639883
400,0.0018742326796480897,0.0011437671721639883
400,0.0018742326796480897,0.0011437671721639883
400,0.0018742326796480897,0.0011437671721639883
400,0.0018742326796480897,0.0011437671721639883
400,0.0018742326796480897,0.0011437671721639883
400,0.0018742326796480897,0.0011437671721639883
