current,temperature,rpm,torque,efficiency
900,20,5700,20,88.27
900,20,5700,30,89.89
900,20,5700,40,91.22
900,20,5700,50,92.26
900,20,5700,60,93.02
900,20,5700,70,93.49
900,20,5700,80,93.68
900,20,5700,90,93.58
900,20,5700,100,93.2
900,20,5700,110,92.54
900,20,5700,120,91.59
900,20,5700,130,90.35
900,20,5700,140,88.83
900,20,5700,150,86.99
900,20,5700,160,84.81
900,20,5700,170,82.31
900,20,5700,180,79.47
900,20,5800,0,84.62
900,20,5800,10,86.75
900,20,5800,20,88.59
900,20,5800,30,90.12
900,20,5800,40,91.36
900,20,5800,50,92.31
900,20,5800,60,92.98
900,20,5800,70,93.37
900,20,5800,80,93.47
900,20,5800,90,93.29
900,20,5800,100,92.82
900,20,5800,110,92.07
900,20,5800,120,91.03
900,20,5800,130,89.71
900,20,5800,140,88.08
900,20,5800,150,86.13
900,20,5800,160,83.83
900,20,5800,170,81.2
900,20,5800,180,79.0
900,20,5900,0,85.1
900,20,5900,10,87.14
900,20,5900,20,88.89
900,20,5900,30,90.32
900,20,5900,40,91.47
900,20,5900,50,92.34
900,20,5900,60,92.92
900,20,5900,70,93.21
900,20,5900,80,93.22
900,20,5900,90,92.95
900,20,5900,100,92.39
900,20,5900,110,91.55
900,20,5900,120,90.42
900,20,5900,130,89.0
900,20,5900,140,87.26
900,20,5900,150,85.17
900,20,5900,160,82.75
900,20,5900,170,79.98
900,20,5900,180,79.0
900,20,6000,0,85.56
900,20,6000,10,87.52
900,20,6000,20,89.16
900,20,6000,30,90.51
900,20,6000,40,91.56
900,20,6000,50,92.33
900,20,6000,60,92.82
900,20,6000,70,93.02
900,20,6000,80,92.93
900,20,6000,90,92.56
900,20,6000,100,91.91
900,20,6000,110,90.97
900,20,6000,120,89.74
900,20,6000,130,88.21
900,20,6000,140,86.34
900,20,6000,150,84.11
900,20,6000,160,81.54
900,20,6000,170,79.0
900,20,6000,180,79.0
900,20,6100,0,86.02
900,20,6100,10,87.87
900,20,6100,20,89.42
900,20,6100,30,90.66
900,20,6100,40,91.62
900,20,6100,50,92.29
900,20,6100,60,92.67
900,20,6100,70,92.78
900,20,6100,80,92.59
900,20,6100,90,92.12
900,20,6100,100,91.37
900,20,6100,110,90.33
900,20,6100,120,89.0
900,20,6100,130,87.33
900,20,6100,140,85.31
900,20,6100,150,82.93
900,20,6100,160,80.2
900,20,6100,170,79.0
900,20,6100,180,79.0
900,20,6200,0,86.45
900,20,6200,10,88.2
900,20,6200,20,89.65
900,20,6200,30,90.79
900,20,6200,40,91.64
900,20,6200,50,92.21
900,20,6200,60,92.49
900,20,6200,70,92.49
900,20,6200,80,92.2
900,20,6200,90,91.63
900,20,6200,100,90.77
900,20,6200,110,89.63
900,20,6200,120,88.16
900,20,6200,130,86.34
900,20,6200,140,84.15
900,20,6200,150,81.6
900,20,6200,160,79.0
900,20,6200,170,79.0
900,20,6200,180,79.0
900,20,6300,0,86.86
900,20,6300,10,88.51
900,20,6300,20,89.84
900,20,6300,30,90.87
900,20,6300,40,91.62
900,20,6300,50,92.08
900,20,6300,60,92.26
900,20,6300,70,92.15
900,20,6300,80,91.75
900,20,6300,90,91.07
900,20,6300,100,90.11
900,20,6300,110,88.84
900,20,6300,120,87.21
900,20,6300,130,85.21
900,20,6300,140,82.83
900,20,6300,150,80.08
900,20,6300,160,79.0
900,20,6300,170,79.0
900,20,6300,180,79.0
900,20,6400,0,87.24
900,20,6400,10,88.78
900,20,6400,20,90.0
900,20,6400,30,90.92
900,20,6400,40,91.55
900,20,6400,50,91.9
900,20,6400,60,91.97
900,20,6400,70,91.75
900,20,6400,80,91.25
900,20,6400,90,90.46
900,20,6400,100,89.38
900,20,6400,110,87.94
900,20,6400,120,86.11
900,20,6400,130,83.91
900,20,6400,140,81.32
900,20,6400,150,79.0
900,20,6400,160,79.0
900,20,6400,170,79.0
900,20,6400,180,79.0
900,20,6500,0,87.58
900,20,6500,10,89.01
900,20,6500,20,90.12
900,20,6500,30,90.92
900,20,6500,40,91.44
900,20,6500,50,91.68
900,20,6500,60,91.63
900,20,6500,70,91.29
900,20,6500,80,90.67
900,20,6500,90,89.77
900,20,6500,100,88.52
900,20,6500,110,86.88
900,20,6500,120,84.83
900,20,6500,130,82.39
900,20,6500,140,79.55
900,20,6500,150,79.0
900,20,6500,160,79.0
900,20,6500,170,79.0
900,20,6500,180,79.0
900,20,6600,0,87.89
900,20,6600,10,89.2
900,20,6600,20,90.19
900,20,6600,30,90.87
900,20,6600,40,91.27
900,20,6600,50,91.39
900,20,6600,60,91.22
900,20,6600,70,90.77
900,20,6600,80,90.03
900,20,6600,90,88.97
900,20,6600,100,87.5
900,20,6600,110,85.61
900,20,6600,120,83.3
900,20,6600,130,80.58
900,20,6600,140,79.0
900,20,6600,150,79.0
900,20,6600,160,79.0
900,20,6600,170,79.0
900,20,6600,180,79.0
900,20,6700,0,88.16
900,20,6700,10,89.35
900,20,6700,20,90.21
900,20,6700,30,90.77
900,20,6700,40,91.05
900,20,6700,50,91.04
900,20,6700,60,90.75
900,20,6700,70,90.17
900,20,6700,80,89.29
900,20,6700,90,87.99
900,20,6700,100,86.25
900,20,6700,110,84.06
900,20,6700,120,81.42
900,20,6700,130,79.0
900,20,6700,140,79.0
900,20,6700,150,79.0
900,20,6700,160,79.0
900,20,6700,170,79.0
900,20,6700,180,79.0
900,20,6800,0,88.38
900,20,6800,10,89.45
900,20,6800,20,90.17
900,20,6800,30,90.61
900,20,6800,40,90.76
900,20,6800,50,90.62
900,20,6800,60,90.2
900,20,6800,70,89.49
900,20,6800,80,88.36
900,20,6800,90,86.75
900,20,6800,100,84.65
900,20,6800,110,82.07
900,20,6800,120,79.0
900,20,6800,130,79.0
900,20,6800,140,79.0
900,20,6800,150,79.0
900,20,6800,160,79.0
900,20,6800,170,79.0
900,20,6800,180,79.0
900,20,6900,0,88.55
900,20,6900,10,89.49
900,20,6900,20,90.08
900,20,6900,30,90.38
900,20,6900,40,90.39
900,20,6900,50,90.13
900,20,6900,60,89.57
900,20,6900,70,88.61
900,20,6900,80,87.11
900,20,6900,90,85.06
900,20,6900,100,82.48
900,20,6900,110,79.36
900,20,6900,120,79.0
900,20,6900,130,79.0
900,20,6900,140,79.0
900,20,6900,150,79.0
900,20,6900,160,79.0
900,20,6900,170,79.0
900,20,6900,180,79.0
900,20,7000,0,88.66
900,20,7000,10,89.47
900,20,7000,20,89.91
900,20,7000,30,90.08
900,20,7000,40,89.95
900,20,7000,50,89.55
900,20,7000,60,88.74
900,20,7000,70,87.32
900,20,7000,80,85.27
900,20,7000,90,82.59
900,20,7000,100,79.28
900,20,7000,110,79.0
900,20,7000,120,79.0
900,20,7000,130,79.0
900,20,7000,140,79.0
900,20,7000,150,79.0
900,20,7000,160,79.0
900,20,7000,170,79.0
900,20,7000,180,79.0
900,20,7100,0,88.72
900,20,7100,10,89.37
900,20,7100,20,89.67
900,20,7100,30,89.69
900,20,7100,40,89.43
900,20,7100,50,88.76
900,20,7100,60,87.35
900,20,7100,70,85.17
900,20,7100,80,82.2
900,20,7100,90,79.0
900,20,7100,100,79.0
900,20,7100,110,79.0
900,20,7100,120,79.0
900,20,7100,130,79.0
900,20,7100,140,79.0
900,20,7100,150,79.0
900,20,7100,160,79.0
900,20,7100,170,79.0
900,20,7100,180,79.0
900,20,7200,0,88.7
900,20,7200,10,89.2
900,20,7200,20,89.35
900,20,7200,30,89.22
900,20,7200,40,88.67
900,20,7200,50,87.12
900,20,7200,60,84.51
900,20,7200,70,80.82
900,20,7200,80,79.0
900,20,7200,90,79.0
900,20,7200,100,79.0
900,20,7200,110,79.0
900,20,7200,120,79.0
900,20,7200,130,79.0
900,20,7200,140,79.0
900,20,7200,150,79.0
900,20,7200,160,79.0
900,20,7200,170,79.0
900,20,7200,180,79.0
900,20,7300,0,88.6
900,20,7300,10,88.94
900,20,7300,20,88.93
900,20,7300,30,88.41
900,20,7300,40,86.25
900,20,7300,50,82.27
900,20,7300,60,79.0
900,20,7300,70,79.0
900,20,7300,80,79.0
900,20,7300,90,79.0
900,20,7300,100,79.0
900,20,7300,110,79.0
900,20,7300,120,79.0
900,20,7300,130,79.0
900,20,7300,140,79.0
900,20,7300,150,79.0
900,20,7300,160,79.0
900,20,7300,170,79.0
900,20,7300,180,79.0
900,20,7400,0,88.42
900,20,7400,10,88.58
900,20,7400,20,87.52
900,20,7400,30,81.8
900,20,7400,40,79.0
900,20,7400,50,79.0
900,20,7400,60,79.0
900,20,7400,70,79.0
900,20,7400,80,79.0
900,20,7400,90,79.0
900,20,7400,100,79.0
900,20,7400,110,79.0
900,20,7400,120,79.0
900,20,7400,130,79.0
900,20,7400,140,79.0
900,20,7400,150,79.0
900,20,7400,160,79.0
900,20,7400,170,79.0
900,20,7400,180,79.0
900,20,7500,0,88.11
900,20,7500,10,79.0
900,20,7500,20,79.0
900,20,7500,30,79.0
900,20,7500,40,79.0
900,20,7500,50,79.0
900,20,7500,60,79.0
900,20,7500,70,79.0
900,20,7500,80,79.0
900,20,7500,90,79.0
900,20,7500,100,79.0
900,20,7500,110,79.0
900,20,7500,120,79.0
900,20,7500,130,79.0
900,20,7500,140,79.0
900,20,7500,150,79.0
900,20,7500,160,79.0
900,20,7500,170,79.0
900,20,7500,180,79.0
900,80,0,0,86.8
900,80,0,10,79.0
900,80,0,20,79.0
900,80,0,30,79.0
900,80,0,40,79.0
900,80,0,50,79.0
900,80,0,60,79.0
900,80,0,70,79.0
900,80,0,80,79.0
900,80,0,90,79.0
900,80,0,100,79.0
900,80,0,110,79.0
900,80,0,120,79.0
900,80,0,130,79.0
900,80,0,140,79.0
900,80,0,150,79.0
900,80,0,160,79.0
900,80,0,170,79.0
900,80,0,180,79.0
900,80,100,0,87.14
900,80,100,10,87.29
900,80,100,20,86.0
900,80,100,30,79.64
900,80,100,40,79.0
900,80,100,50,79.0
900,80,100,60,79.0
900,80,100,70,79.0
900,80,100,80,79.0
900,80,100,90,79.0
900,80,100,100,79.0
900,80,100,110,79.0
900,80,100,120,79.0
900,80,100,130,79.0
900,80,100,140,79.0
900,80,100,150,79.0
900,80,100,160,79.0
900,80,100,170,79.0
900,80,100,180,79.0
900,80,200,0,87.36
900,80,200,10,87.69
900,80,200,20,87.66
900,80,200,30,87.03
900,80,200,40,84.59
900,80,200,50,80.23
900,80,200,60,79.0
900,80,200,70,79.0
900,80,200,80,79.0
900,80,200,90,79.0
900,80,200,100,79.0
900,80,200,110,79.0
900,80,200,120,79.0
900,80,200,130,79.0
900,80,200,140,79.0
900,80,200,150,79.0
900,80,200,160,79.0
900,80,200,170,79.0
900,80,200,180,79.0
900,80,300,0,87.5
900,80,300,10,87.98
900,80,300,20,88.11
900,80,300,30,87.96
900,80,300,40,87.31
900,80,300,50,85.59
900,80,300,60,82.73
900,80,300,70,79.0
900,80,300,80,79.0
900,80,300,90,79.0
900,80,300,100,79.0
900,80,300,110,79.0
900,80,300,120,79.0
900,80,300,130,79.0
900,80,300,140,79.0
900,80,300,150,79.0
900,80,300,160,79.0
900,80,300,170,79.0
900,80,300,180,79.0
900,80,400,0,87.56
900,80,400,10,88.19
900,80,400,20,88.47
900,80,400,30,88.46
900,80,400,40,88.17
900,80,400,50,87.42
900,80,400,60,85.86
900,80,400,70,83.49
900,80,400,80,80.3
900,80,400,90,79.0
900,80,400,100,79.0
900,80,400,110,79.0
900,80,400,120,79.0
900,80,400,130,79.0
900,80,400,140,79.0
900,80,400,150,79.0
900,80,400,160,79.0
900,80,400,170,79.0
900,80,400,180,79.0
900,80,500,0,87.56
900,80,500,10,88.33
900,80,500,20,88.75
900,80,500,30,88.88
900,80,500,40,88.73
900,80,500,50,88.29
900,80,500,60,87.39
900,80,500,70,85.83
900,80,500,80,83.63
900,80,500,90,80.77
900,80,500,100,79.0
900,80,500,110,79.0
900,80,500,120,79.0
900,80,500,130,79.0
900,80,500,140,79.0
900,80,500,150,79.0
900,80,500,160,79.0
900,80,500,170,79.0
900,80,500,180,79.0
900,80,600,0,87.5
900,80,600,10,88.41
900,80,600,20,88.96
900,80,600,30,89.22
900,80,600,40,89.2
900,80,600,50,88.9
900,80,600,60,88.31
900,80,600,70,87.24
900,80,600,80,85.62
900,80,600,90,83.43
900,80,600,100,80.69
900,80,600,110,79.0
900,80,600,120,79.0
900,80,600,130,79.0
900,80,600,140,79.0
900,80,600,150,79.0
900,80,600,160,79.0
900,80,600,170,79.0
900,80,600,180,79.0
900,80,700,0,87.39
900,80,700,10,88.42
900,80,700,20,89.1
900,80,700,30,89.5
900,80,700,40,89.6
900,80,700,50,89.43
900,80,700,60,88.97
900,80,700,70,88.2
900,80,700,80,86.97
900,80,700,90,85.24
900,80,700,100,83.01
900,80,700,110,80.28
900,80,700,120,79.0
900,80,700,130,79.0
900,80,700,140,79.0
900,80,700,150,79.0
900,80,700,160,79.0
900,80,700,170,79.0
900,80,700,180,79.0
900,80,800,0,87.23
900,80,800,10,88.38
900,80,800,20,89.19
900,80,800,30,89.71
900,80,800,40,89.94
900,80,800,50,89.89
900,80,800,60,89.55
900,80,800,70,88.93
900,80,800,80,87.98
900,80,800,90,86.58
900,80,800,100,84.72
900,80,800,110,82.4
900,80,800,120,79.63
900,80,800,130,79.0
900,80,800,140,79.0
900,80,800,150,79.0
900,80,800,160,79.0
900,80,800,170,79.0
900,80,800,180,79.0
900,80,900,0,87.02
900,80,900,10,88.29
900,80,900,20,89.22
900,80,900,30,89.86
900,80,900,40,90.21
900,80,900,50,90.28
900,80,900,60,90.06
900,80,900,70,89.56
900,80,900,80,88.77
900,80,900,90,87.62
900,80,900,100,86.05
900,80,900,110,84.05
900,80,900,120,81.62
900,80,900,130,79.0
900,80,900,140,79.0
900,80,900,150,79.0
900,80,900,160,79.0
900,80,900,170,79.0
900,80,900,180,79.0
900,80,1000,0,86.78
900,80,1000,10,88.16
900,80,1000,20,89.21
900,80,1000,30,89.96
900,80,1000,40,90.42
900,80,1000,50,90.61
900,80,1000,60,90.5
900,80,1000,70,90.12
900,80,1000,80,89.44
900,80,1000,90,88.48
900,80,1000,100,87.14
900,80,1000,110,85.39
900,80,1000,120,83.23
900,80,1000,130,80.67
900,80,1000,140,79.0
900,80,1000,150,79.0
900,80,1000,160,79.0
900,80,1000,170,79.0
900,80,1000,180,79.0
900,80,1100,0,86.5
900,80,1100,10,87.98
900,80,1100,20,89.15
900,80,1100,30,90.01
900,80,1100,40,90.59
900,80,1100,50,90.88
900,80,1100,60,90.89
900,80,1100,70,90.61
900,80,1100,80,90.05
900,80,1100,90,89.2
900,80,1100,100,88.05
900,80,1100,110,86.51
900,80,1100,120,84.58
900,80,1100,130,82.26
900,80,1100,140,79.55
900,80,1100,150,79.0
900,80,1100,160,79.0
900,80,1100,170,79.0
900,80,1100,180,79.0
900,80,1200,0,86.19
900,80,1200,10,87.78
900,80,1200,20,89.05
900,80,1200,30,90.02
900,80,1200,40,90.7
900,80,1200,50,91.1
900,80,1200,60,91.22
900,80,1200,70,91.05
900,80,1200,80,90.6
900,80,1200,90,89.86
900,80,1200,100,88.83
900,80,1200,110,87.47
900,80,1200,120,85.74
900,80,1200,130,83.63
900,80,1200,140,81.14
900,80,1200,150,79.0
900,80,1200,160,79.0
900,80,1200,170,79.0
900,80,1200,180,79.0
900,80,1300,0,85.85
900,80,1300,10,87.54
900,80,1300,20,88.92
900,80,1300,30,89.99
900,80,1300,40,90.78
900,80,1300,50,91.28
900,80,1300,60,91.5
900,80,1300,70,91.43
900,80,1300,80,91.08
900,80,1300,90,90.45
900,80,1300,100,89.52
900,80,1300,110,88.31
900,80,1300,120,86.75
900,80,1300,130,84.81
900,80,1300,140,82.51
900,80,1300,150,79.85
900,80,1300,160,79.0
900,80,1300,170,79.0
900,80,1300,180,79.0
900,80,1400,0,85.49
900,80,1400,10,87.27
900,80,1400,20,88.75
900,80,1400,30,89.93
900,80,1400,40,90.81
900,80,1400,50,91.42
900,80,1400,60,91.73
900,80,1400,70,91.77
900,80,1400,80,91.51
900,80,1400,90,90.98
900,80,1400,100,90.16
900,80,1400,110,89.05
900,80,1400,120,87.63
900,80,1400,130,85.86
900,80,1400,140,83.73
900,80,1400,150,81.23
900,80,1400,160,79.0
900,80,1400,170,79.0
900,80,1400,180,79.0
900,80,1500,0,85.1
900,80,1500,10,86.99
900,80,1500,20,88.56
900,80,1500,30,89.83
900,80,1500,40,90.81
900,80,1500,50,91.51
900,80,1500,60,91.93
900,80,1500,70,92.05
900,80,1500,80,91.9
900,80,1500,90,91.46
900,80,1500,100,90.73
900,80,1500,110,89.72
900,80,1500,120,88.42
900,80,1500,130,86.79
900,80,1500,140,84.8
900,80,1500,150,82.47
900,80,1500,160,79.78
900,80,1500,170,79.0
900,80,1500,180,79.0
900,80,1600,0,84.71
900,80,1600,10,86.68
900,80,1600,20,88.35
900,80,1600,30,89.71
900,80,1600,40,90.78
900,80,1600,50,91.57
900,80,1600,60,92.08
900,80,1600,70,92.3
900,80,1600,80,92.23
900,80,1600,90,91.88
900,80,1600,100,91.25
900,80,1600,110,90.33
900,80,1600,120,89.13
900,80,1600,130,87.62
900,80,1600,140,85.77
900,80,1600,150,83.58
900,80,1600,160,81.04
900,80,1600,170,79.0
900,80,1600,180,79.0
900,80,1700,0,84.3
900,80,1700,10,86.36
900,80,1700,20,88.11
900,80,1700,30,89.56
900,80,1700,40,90.73
900,80,1700,50,91.6
900,80,1700,60,92.2
900,80,1700,70,92.5
900,80,1700,80,92.53
900,80,1700,90,92.27
900,80,1700,100,91.72
900,80,1700,110,90.89
900,80,1700,120,89.77
900,80,1700,130,88.37
900,80,1700,140,86.64
900,80,1700,150,84.58
900,80,1700,160,82.17
900,80,1700,170,79.42
900,80,1700,180,79.0
900,80,1800,0,83.88
900,80,1800,10,86.02
900,80,1800,20,87.86
900,80,1800,30,89.4
900,80,1800,40,90.64
900,80,1800,50,91.61
900,80,1800,60,92.28
900,80,1800,70,92.68
900,80,1800,80,92.78
900,80,1800,90,92.6
900,80,1800,100,92.14
900,80,1800,110,91.39
900,80,1800,120,90.36
900,80,1800,130,89.04
900,80,1800,140,87.43
900,80,1800,150,85.48
900,80,1800,160,83.19
900,80,1800,170,80.57
900,80,1800,180,79.0
900,80,1900,0,83.46
900,80,1900,10,85.68
900,80,1900,20,87.6
900,80,1900,30,89.22
900,80,1900,40,90.54
900,80,1900,50,91.59
900,80,1900,60,92.34
900,80,1900,70,92.81
900,80,1900,80,93.0
900,80,1900,90,92.9
900,80,1900,100,92.52
900,80,1900,110,91.85
900,80,1900,120,90.9
900,80,1900,130,89.66
900,80,1900,140,88.14
900,80,1900,150,86.3
900,80,1900,160,84.12
900,80,1900,170,81.62
900,80,1900,180,79.0
900,80,2000,0,83.04
900,80,2000,10,85.33
900,80,2000,20,87.33
900,80,2000,30,89.02
900,80,2000,40,90.43
900,80,2000,50,91.54
900,80,2000,60,92.38
900,80,2000,70,92.93
900,80,2000,80,93.19
900,80,2000,90,93.17
900,80,2000,100,92.86
900,80,2000,110,92.27
900,80,2000,120,91.39
900,80,2000,130,90.23
900,80,2000,140,88.79
900,80,2000,150,87.04
900,80,2000,160,84.97
900,80,2000,170,82.57
900,80,2000,180,79.83
900,80,2100,0,82.62
900,80,2100,10,84.99
900,80,2100,20,87.05
900,80,2100,30,88.82
900,80,2100,40,90.3
900,80,2100,50,91.49
900,80,2100,60,92.39
900,80,2100,70,93.01
900,80,2100,80,93.35
900,80,2100,90,93.4
900,80,2100,100,93.16
900,80,2100,110,92.65
900,80,2100,120,91.84
900,80,2100,130,90.75
900,80,2100,140,89.38
900,80,2100,150,87.72
900,80,2100,160,85.74
900,80,2100,170,83.43
900,80,2100,180,80.8
900,80,2200,0,82.2
900,80,2200,10,84.64
900,80,2200,20,86.78
900,80,2200,30,88.61
900,80,2200,40,90.16
900,80,2200,50,91.41
900,80,2200,60,92.39
900,80,2200,70,93.08
900,80,2200,80,93.48
900,80,2200,90,93.6
900,80,2200,100,93.43
900,80,2200,110,92.98
900,80,2200,120,92.25
900,80,2200,130,91.23
900,80,2200,140,89.92
900,80,2200,150,88.33
900,80,2200,160,86.44
900,80,2200,170,84.22
900,80,2200,180,81.68
900,80,2300,0,81.8
900,80,2300,10,84.3
900,80,2300,20,86.5
900,80,2300,30,88.4
900,80,2300,40,90.01
900,80,2300,50,91.33
900,80,2300,60,92.37
900,80,2300,70,93.12
900,80,2300,80,93.59
900,80,2300,90,93.77
900,80,2300,100,93.67
900,80,2300,110,93.28
900,80,2300,120,92.61
900,80,2300,130,91.66
900,80,2300,140,90.42
900,80,2300,150,88.89
900,80,2300,160,87.07
900,80,2300,170,84.94
900,80,2300,180,82.48
900,80,2400,0,81.41
900,80,2400,10,83.97
900,80,2400,20,86.23
900,80,2400,30,88.19
900,80,2400,40,89.86
900,80,2400,50,91.24
900,80,2400,60,92.34
900,80,2400,70,93.15
900,80,2400,80,93.68
900,80,2400,90,93.92
900,80,2400,100,93.88
900,80,2400,110,93.55
900,80,2400,120,92.94
900,80,2400,130,92.05
900,80,2400,140,90.87
900,80,2400,150,89.4
900,80,2400,160,87.65
900,80,2400,170,85.59
900,80,2400,180,83.2
900,80,2500,0,81.03
900,80,2500,10,83.65
900,80,2500,20,85.96
900,80,2500,30,87.98
900,80,2500,40,89.7
900,80,2500,50,91.14
900,80,2500,60,92.3
900,80,2500,70,93.17
900,80,2500,80,93.75
900,80,2500,90,94.05
900,80,2500,100,94.06
900,80,2500,110,93.79
900,80,2500,120,93.24
900,80,2500,130,92.4
900,80,2500,140,91.27
900,80,2500,150,89.86
900,80,2500,160,88.17
900,80,2500,170,86.18
900,80,2500,180,83.86
900,80,2600,0,80.67
900,80,2600,10,83.34
900,80,2600,20,85.71
900,80,2600,30,87.78
900,80,2600,40,89.55
900,80,2600,50,91.04
900,80,2600,60,92.25
900,80,2600,70,93.17
900,80,2600,80,93.81
900,80,2600,90,94.16
900,80,2600,100,94.22
900,80,2600,110,94.01
900,80,2600,120,93.5
900,80,2600,130,92.71
900,80,2600,140,91.64
900,80,2600,150,90.28
900,80,2600,160,88.64
900,80,2600,170,86.71
900,80,2600,180,84.46
900,80,2700,0,80.34
900,80,2700,10,83.05
900,80,2700,20,85.46
900,80,2700,30,87.58
900,80,2700,40,89.41
900,80,2700,50,90.94
900,80,2700,60,92.2
900,80,2700,70,93.17
900,80,2700,80,93.85
900,80,2700,90,94.25
900,80,2700,100,94.36
900,80,2700,110,94.19
900,80,2700,120,93.74
900,80,2700,130,93.0
900,80,2700,140,91.97
900,80,2700,150,90.66
900,80,2700,160,89.06
900,80,2700,170,87.18
900,80,2700,180,84.99
900,80,2800,0,80.02
900,80,2800,10,82.78
900,80,2800,20,85.23
900,80,2800,30,87.4
900,80,2800,40,89.27
900,80,2800,50,90.85
900,80,2800,60,92.14
900,80,2800,70,93.16
900,80,2800,80,93.88
900,80,2800,90,94.33
900,80,2800,100,94.48
900,80,2800,110,94.36
900,80,2800,120,93.94
900,80,2800,130,93.25
900,80,2800,140,92.26
900,80,2800,150,91.0
900,80,2800,160,89.45
900,80,2800,170,87.61
900,80,2800,180,85.47
900,80,2900,0,79.73
900,80,2900,10,82.53
900,80,2900,20,85.02
900,80,2900,30,87.23
900,80,2900,40,89.13
900,80,2900,50,90.75
900,80,2900,60,92.09
900,80,2900,70,93.14
900,80,2900,80,93.91
900,80,2900,90,94.39
900,80,2900,100,94.59
900,80,2900,110,94.5
900,80,2900,120,94.12
900,80,2900,130,93.47
900,80,2900,140,92.52
900,80,2900,150,91.3
900,80,2900,160,89.78
900,80,2900,170,87.99
900,80,2900,180,85.89
900,80,3000,0,79.47
900,80,3000,10,82.3
900,80,3000,20,84.83
900,80,3000,30,87.07
900,80,3000,40,89.01
900,80,3000,50,90.67
900,80,3000,60,92.04
900,80,3000,70,93.12
900,80,3000,80,93.93
900,80,3000,90,94.44
900,80,3000,100,94.67
900,80,3000,110,94.62
900,80,3000,120,94.28
900,80,3000,130,93.66
900,80,3000,140,92.75
900,80,3000,150,91.56
900,80,3000,160,90.08
900,80,3000,170,88.32
900,80,3000,180,86.27
900,80,3100,0,79.24
900,80,3100,10,82.1
900,80,3100,20,84.66
900,80,3100,30,86.93
900,80,3100,40,88.9
900,80,3100,50,90.59
900,80,3100,60,91.99
900,80,3100,70,93.11
900,80,3100,80,93.94
900,80,3100,90,94.49
900,80,3100,100,94.75
900,80,3100,110,94.72
900,80,3100,120,94.42
900,80,3100,130,93.82
900,80,3100,140,92.95
900,80,3100,150,91.79
900,80,3100,160,90.34
900,80,3100,170,88.61
900,80,3100,180,86.59
900,80,3200,0,79.04
900,80,3200,10,81.92
900,80,3200,20,84.51
900,80,3200,30,86.8
900,80,3200,40,88.8
900,80,3200,50,90.52
900,80,3200,60,91.95
900,80,3200,70,93.09
900,80,3200,80,93.95
900,80,3200,90,94.52
900,80,3200,100,94.81
900,80,3200,110,94.81
900,80,3200,120,94.53
900,80,3200,130,93.96
900,80,3200,140,93.11
900,80,3200,150,91.98
900,80,3200,160,90.56
900,80,3200,170,88.85
900,80,3200,180,86.86
900,80,3300,0,79.0
900,80,3300,10,81.77
900,80,3300,20,84.38
900,80,3300,30,86.7
900,80,3300,40,88.72
900,80,3300,50,90.46
900,80,3300,60,91.91
900,80,3300,70,93.07
900,80,3300,80,93.95
900,80,3300,90,94.55
900,80,3300,100,94.86
900,80,3300,110,94.88
900,80,3300,120,94.63
900,80,3300,130,94.08
900,80,3300,140,93.25
900,80,3300,150,92.14
900,80,3300,160,90.74
900,80,3300,170,89.06
900,80,3300,180,87.09
900,80,3400,0,79.0
900,80,3400,10,81.65
900,80,3400,20,84.28
900,80,3400,30,86.62
900,80,3400,40,88.66
900,80,3400,50,90.41
900,80,3400,60,91.88
900,80,3400,70,93.06
900,80,3400,80,93.96
900,80,3400,90,94.57
900,80,3400,100,94.9
900,80,3400,110,94.94
900,80,3400,120,94.7
900,80,3400,130,94.17
900,80,3400,140,93.36
900,80,3400,150,92.27
900,80,3400,160,90.88
900,80,3400,170,89.22
900,80,3400,180,87.27
900,80,3500,0,79.0
900,80,3500,10,81.57
900,80,3500,20,84.21
900,80,3500,30,86.56
900,80,3500,40,88.61
900,80,3500,50,90.37
900,80,3500,60,91.86
900,80,3500,70,93.05
900,80,3500,80,93.96
900,80,3500,90,94.59
900,80,3500,100,94.93
900,80,3500,110,94.99
900,80,3500,120,94.76
900,80,3500,130,94.24
900,80,3500,140,93.45
900,80,3500,150,92.36
900,80,3500,160,90.99
900,80,3500,170,89.34
900,80,3500,180,87.4
900,80,3600,0,79.0
900,80,3600,10,81.51
900,80,3600,20,84.16
900,80,3600,30,86.52
900,80,3600,40,88.58
900,80,3600,50,90.35
900,80,3600,60,91.84
900,80,3600,70,93.05
900,80,3600,80,93.97
900,80,3600,90,94.6
900,80,3600,100,94.95
900,80,3600,110,95.02
900,80,3600,120,94.8
900,80,3600,130,94.29
900,80,3600,140,93.5
900,80,3600,150,92.43
900,80,3600,160,91.07
900,80,3600,170,89.43
900,80,3600,180,87.5
900,80,3700,0,79.0
