Time, Position, Speed, Acceleration, Torque, Drag, RPM, Power, Available Power, Charge, Voltage, Current, Motor Torque
13.71,476.629,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.439,104.626,225.7,30.06
13.71,476.676,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.439,104.626,225.7,30.06
13.71,476.723,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.439,104.626,225.7,30.06
13.71,476.769,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.439,104.626,225.7,30.06
13.71,476.816,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.439,104.626,225.7,30.06
13.71,476.863,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.439,104.626,225.7,30.06
13.72,476.909,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.439,104.626,225.7,30.06
13.72,476.956,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.439,104.626,225.7,30.06
13.72,477.003,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.439,104.626,225.7,30.06
13.72,477.049,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.439,104.626,225.7,30.06
13.72,477.096,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.439,104.626,225.7,30.06
13.72,477.143,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.439,104.626,225.7,30.06
13.72,477.189,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.439,104.626,225.7,30.06
13.72,477.236,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.439,104.626,225.7,30.06
13.72,477.283,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.439,104.626,225.7,30.06
13.72,477.329,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.439,104.626,225.7,30.06
13.73,477.376,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.438,104.626,225.7,30.06
13.73,477.423,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.438,104.626,225.7,30.06
13.73,477.469,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.438,104.626,225.7,30.06
13.73,477.516,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.438,104.626,225.7,30.06
13.73,477.563,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.438,104.626,225.7,30.06
13.73,477.609,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.438,104.626,225.7,30.06
13.73,477.656,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.438,104.626,225.7,30.06
13.73,477.703,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.438,104.626,225.7,30.06
13.73,477.749,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.438,104.626,225.7,30.06
13.73,477.796,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.438,104.626,225.7,30.06
13.74,477.842,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.438,104.626,225.7,30.06
13.74,477.889,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.438,104.626,225.7,30.06
13.74,477.936,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.438,104.626,225.7,30.06
13.74,477.982,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.438,104.626,225.7,30.06
13.74,478.029,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.438,104.626,225.7,30.06
13.74,478.076,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.438,104.626,225.7,30.06
13.74,478.122,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.437,104.626,225.7,30.06
13.74,478.169,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.437,104.626,225.7,30.06
13.74,478.216,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.437,104.626,225.7,30.06
13.74,478.262,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.437,104.626,225.7,30.06
13.75,478.309,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.437,104.626,225.7,30.06
13.75,478.356,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.437,104.626,225.7,30.06
13.75,478.402,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.437,104.626,225.7,30.06
13.75,478.449,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.437,104.626,225.7,30.06
13.75,478.496,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.437,104.626,225.7,30.06
13.75,478.542,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.437,104.626,225.7,30.06
13.75,478.589,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.437,104.626,225.7,30.06
13.75,478.636,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.437,104.626,225.7,30.06
13.75,478.682,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.437,104.626,225.7,30.06
13.75,478.729,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.437,104.626,225.7,30.06
13.76,478.776,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.437,104.626,225.7,30.06
13.76,478.822,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.437,104.626,225.7,30.06
13.76,478.869,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.436,104.626,225.7,30.06
13.76,478.916,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.436,104.626,225.7,30.06
13.76,478.962,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.436,104.626,225.7,30.06
13.76,479.009,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.436,104.626,225.7,30.06
13.76,479.056,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.436,104.626,225.7,30.06
13.76,479.102,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.436,104.626,225.7,30.06
13.76,479.149,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.436,104.626,225.7,30.06
13.76,479.196,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.436,104.626,225.7,30.06
13.77,479.242,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.436,104.626,225.7,30.06
13.77,479.289,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.436,104.626,225.7,30.06
13.77,479.335,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.436,104.626,225.7,30.06
13.77,479.382,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.436,104.626,225.7,30.06
13.77,479.429,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.436,104.626,225.7,30.06
13.77,479.475,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.436,104.626,225.7,30.06
13.77,479.522,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.436,104.626,225.7,30.06
13.77,479.569,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.436,104.626,225.7,30.06
13.77,479.615,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.435,104.626,225.7,30.06
13.77,479.662,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.435,104.626,225.7,30.06
13.78,479.709,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.435,104.626,225.7,30.06
13.78,479.755,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.435,104.626,225.7,30.06
13.78,479.802,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.435,104.626,225.7,30.06
13.78,479.849,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.435,104.626,225.7,30.06
13.78,479.895,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.435,104.626,225.7,30.06
13.78,479.942,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.435,104.626,225.7,30.06
13.78,479.989,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.435,104.626,225.7,30.06
13.78,480.035,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.435,104.626,225.7,30.06
13.78,480.082,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.435,104.626,225.7,30.06
13.78,480.129,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.435,104.626,225.7,30.06
13.79,480.175,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.435,104.626,225.7,30.06
13.79,480.222,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.435,104.626,225.7,30.06
13.79,480.269,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.435,104.626,225.7,30.06
13.79,480.315,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.435,104.626,225.7,30.06
13.79,480.362,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.434,104.626,225.7,30.06
13.79,480.409,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.434,104.626,225.7,30.06
13.79,480.455,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.434,104.626,225.7,30.06
13.79,480.502,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.434,104.626,225.7,30.06
13.79,480.549,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.434,104.626,225.7,30.06
13.79,480.595,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.434,104.626,225.7,30.06
13.80,480.642,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.434,104.626,225.7,30.06
13.80,480.689,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.434,104.626,225.7,30.06
13.80,480.735,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.434,104.626,225.7,30.06
13.80,480.782,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.434,104.626,225.7,30.06
13.80,480.829,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.434,104.626,225.7,30.06
13.80,480.875,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.434,104.626,225.7,30.06
13.80,480.922,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.434,104.626,225.7,30.06
13.80,480.968,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.434,104.626,225.7,30.06
13.80,481.015,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.434,104.626,225.7,30.06
13.80,481.062,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.434,104.626,225.7,30.06
13.81,481.108,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.433,104.626,225.7,30.06
13.81,481.155,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.433,104.626,225.7,30.06
13.81,481.202,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.433,104.626,225.7,30.06
13.81,481.248,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.433,104.626,225.7,30.06
13.81,481.295,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.433,104.626,225.7,30.06
13.81,481.342,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.433,104.626,225.7,30.06
13.81,481.388,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.433,104.626,225.7,30.06
13.81,481.435,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.433,104.626,225.7,30.06
13.81,481.482,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.433,104.626,225.7,30.06
13.81,481.528,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.433,104.626,225.7,30.06
13.82,481.575,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.433,104.626,225.7,30.06
13.82,481.622,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.433,104.626,225.7,30.06
13.82,481.668,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.433,104.626,225.7,30.06
13.82,481.715,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.433,104.626,225.7,30.06
13.82,481.762,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.433,104.626,225.7,30.06
13.82,481.808,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.433,104.626,225.7,30.06
13.82,481.855,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.432,104.626,225.7,30.06
13.82,481.902,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.432,104.626,225.7,30.06
13.82,481.948,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.432,104.626,225.7,30.06
13.82,481.995,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.432,104.626,225.7,30.06
13.83,482.042,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.432,104.626,225.7,30.06
13.83,482.088,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.432,104.626,225.7,30.06
13.83,482.135,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.432,104.626,225.7,30.06
13.83,482.182,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.432,104.626,225.7,30.06
13.83,482.228,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.432,104.626,225.7,30.06
13.83,482.275,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.432,104.626,225.7,30.06
13.83,482.322,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.432,104.626,225.7,30.06
13.83,482.368,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.432,104.626,225.7,30.06
13.83,482.415,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.432,104.626,225.7,30.06
13.83,482.462,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.432,104.626,225.7,30.06
13.84,482.508,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.432,104.626,225.7,30.06
13.84,482.555,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.432,104.626,225.7,30.06
13.84,482.601,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.431,104.626,225.7,30.06
13.84,482.648,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.431,104.626,225.7,30.06
13.84,482.695,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.431,104.626,225.7,30.06
13.84,482.741,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.431,104.626,225.7,30.06
13.84,482.788,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.431,104.626,225.7,30.06
13.84,482.835,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.431,104.626,225.7,30.06
13.84,482.881,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.431,104.626,225.7,30.06
13.84,482.928,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.431,104.626,225.7,30.06
13.85,482.975,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.431,104.626,225.7,30.06
13.85,483.021,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.431,104.626,225.7,30.06
13.85,483.068,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.431,104.626,225.7,30.06
13.85,483.115,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.431,104.626,225.7,30.06
13.85,483.161,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.431,104.626,225.7,30.06
13.85,483.208,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.431,104.626,225.7,30.06
13.85,483.255,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.431,104.626,225.7,30.06
13.85,483.301,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.431,104.626,225.7,30.06
13.85,483.348,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.430,104.626,225.7,30.06
13.85,483.395,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.430,104.626,225.7,30.06
13.86,483.441,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.430,104.626,225.7,30.06
13.86,483.488,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.430,104.626,225.7,30.06
13.86,483.535,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.430,104.626,225.7,30.06
13.86,483.581,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.430,104.626,225.7,30.06
13.86,483.628,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.430,104.626,225.7,30.06
13.86,483.675,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.430,104.626,225.7,30.06
13.86,483.721,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.430,104.626,225.7,30.06
13.86,483.768,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.430,104.626,225.7,30.06
13.86,483.815,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.430,104.626,225.7,30.06
13.86,483.861,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.430,104.626,225.7,30.06
13.87,483.908,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.430,104.626,225.7,30.06
13.87,483.955,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.430,104.626,225.7,30.06
13.87,484.001,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.430,104.626,225.7,30.06
13.87,484.048,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.430,104.626,225.7,30.06
13.87,484.094,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.429,104.626,225.7,30.06
13.87,484.141,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.429,104.626,225.7,30.06
13.87,484.188,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.429,104.626,225.7,30.06
13.87,484.234,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.429,104.626,225.7,30.06
13.87,484.281,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.429,104.626,225.7,30.06
13.87,484.328,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.429,104.626,225.7,30.06
13.88,484.374,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.429,104.626,225.7,30.06
13.88,484.421,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.429,104.626,225.7,30.06
13.88,484.468,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.429,104.626,225.7,30.06
13.88,484.514,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.429,104.626,225.7,30.06
13.88,484.561,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.429,104.626,225.7,30.06
13.88,484.608,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.429,104.626,225.7,30.06
13.88,484.654,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.429,104.626,225.7,30.06
13.88,484.701,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.429,104.626,225.7,30.06
13.88,484.748,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.429,104.626,225.7,30.06
13.88,484.794,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.429,104.626,225.7,30.06
13.89,484.841,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.428,104.626,225.7,30.06
13.89,484.888,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.428,104.626,225.7,30.06
13.89,484.934,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.428,104.626,225.7,30.06
13.89,484.981,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.428,104.626,225.7,30.06
13.89,485.028,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.428,104.626,225.7,30.06
13.89,485.074,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.428,104.626,225.7,30.06
13.89,485.121,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.428,104.626,225.7,30.06
13.89,485.168,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.428,104.626,225.7,30.06
13.89,485.214,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.428,104.626,225.7,30.06
13.89,485.261,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.428,104.626,225.7,30.06
13.90,485.308,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.428,104.626,225.7,30.06
13.90,485.354,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.428,104.626,225.7,30.06
13.90,485.401,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.428,104.626,225.7,30.06
13.90,485.448,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.428,104.626,225.7,30.06
13.90,485.494,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.428,104.626,225.7,30.06
13.90,485.541,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.428,104.626,225.7,30.06
13.90,485.588,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.427,104.626,225.7,30.06
13.90,485.634,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.427,104.626,225.7,30.06
13.90,485.681,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.427,104.626,225.7,30.06
13.90,485.727,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.427,104.626,225.7,30.06
13.91,485.774,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.427,104.626,225.7,30.06
13.91,485.821,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.427,104.626,225.7,30.06
13.91,485.867,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.427,104.626,225.7,30.06
13.91,485.914,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.427,104.626,225.7,30.06
13.91,485.961,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.427,104.626,225.7,30.06
13.91,486.007,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.427,104.626,225.7,30.06
13.91,486.054,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.427,104.626,225.7,30.06
13.91,486.101,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.427,104.626,225.7,30.06
13.91,486.147,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.427,104.626,225.7,30.06
13.91,486.194,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.427,104.626,225.7,30.06
13.92,486.241,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.427,104.626,225.7,30.06
13.92,486.287,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.427,104.626,225.7,30.06
13.92,486.334,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.426,104.626,225.7,30.06
13.92,486.381,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.426,104.626,225.7,30.06
13.92,486.427,46.657,0.000,109.308,506.055,7500.673,23610.9,62775.355,48.426,104.626,225.7,30.06
